https://www.oracle.com/java/technologies/javase/9-all-relnotes.html,Bug Fixes,"deploy/webstart
??JNLP files won't launch from IE11 on Windows 10 Creators Update?

Web-start applications cannot be launched when clicking JNLP link from IE 11 on Windows 10 Creators Update when 64-bit JRE is installed. Workaround is to uninstall 64-bit JRE and use only 32-bit JRE.
See JDK-8185661
",,,
https://www.oracle.com/java/technologies/javase/9-all-relnotes.html,Notes,"core-libs/java.net
??Default timeouts have changed for FTP URL handler?

Timeouts used by the FTP URL protocol handler have been changed from infinite to 5 minutes. This will result in an IOException from connect and read operations if the FTP server is unresponsive. For example"","" new URL(""ftp://example.com"").openStream().read()"","" will fail with java.net.SocketTimeoutException in case a connection or reading could not be completed within 5 minutes.
To revert this behaviour to that of previous releases"","" the following system properties may be used"","" sun.net.client.defaultReadTimeout=0"","" sun.net.client.defaultConnectTimeout=0
JDK-8181612 (not public)
",,,
https://www.oracle.com/java/technologies/javase/9-all-relnotes.html,Known Issues,"security-libs/java.security
??TLS does not work by default on OpenJDK 9?

The OpenJDK 9 binary for Linux x64 contains an empty cacerts keystore. This prevents TLS connections from being established because there are no Trusted Root Certificate Authorities installed. You may see an exception like the following:
javax.net.ssl.SSLException: java.lang.RuntimeException: Unexpected error: java.security.InvalidAlgorithmParameterException: the trustAnchors parameter must be non-empty
As a workaround"","" users can set the javax.net.ssl.trustStore System Property to use a different keystore. For example"","" the ca-certificates package on Oracle Linux 7 contains the set of Root CA certificates chosen by the Mozilla Foundation for use with the Internet PKI. This package installs a trust store at /etc/pki/java/cacerts"","" which can be used by OpenJDK 9.
Only the OpenJDK 64 bit Linux download is impacted. This issue does not apply to any Oracle JRE/JDK download.
Progress on open-sourcing the Oracle JDK Root CAs can be tracked through the issue JDK-8189131.
See JDK-8189131
",,,
https://www.oracle.com/java/technologies/javase/9-all-relnotes.html,Certificate Changes,"security-libs/java.security
??Remove revoked Swisscom root certificate ""swisscomrootevca2""?

One Swisscom root certificate has been revoked by Swisscom and has been removed:



Swisscom Root EV CA 2
alias: ""swisscomrootevca2 [jdk]""
DN: CN=Swisscom Root EV CA 2"","" OU=Digital Certificate Services"","" O=Swisscom"","" C=ch 

JDK-8186330 (not public)
",,,
https://www.oracle.com/java/technologies/javase/9-all-relnotes.html,Changes,"security-libs/java.security
??Refactor existing providers to refer to the same constants for default values for key length?

Two important changes have been made for this issue:
1. A new system property has been introduced that allows users to configure the default key size used by the JDK provider implementations of KeyPairGenerator and AlgorithmParameterGenerator. This property is named ""jdk.security.defaultKeySize"" and the value of this property is a list of comma-separated entries. Each entry consists of a case-insensitive algorithm name and the corresponding default key size (in decimal) separated by "":"". In addition"","" white space is ignored.
By default"","" this property will not have a value"","" and JDK providers will use their own default values. Entries containing an unrecognized algorithm name will be ignored. If the specified default key size is not a parseable decimal integer"","" that entry will be ignored as well.
2. The DSA KeyPairGenerator implementation of the SUN provider no longer implements java.security.interfaces.DSAKeyPairGenerator. Applications which cast the SUN provider's DSA KeyPairGenerator object to a java.security.interfaces.DSAKeyPairGenerator can set the system property ""jdk.security.legacyDSAKeyPairGenerator"". If the value of this property is ""true"""","" the SUN provider will return a DSA KeyPairGenerator object which implements the java.security.interfaces.DSAKeyPairGenerator interface. This legacy implementation will use the same default value as specified by the javadoc in the interface.
By default"","" this property will not have a value"","" and the SUN provider will return a DSA KeyPairGenerator object which does not implement the forementioned interface and thus can determine its own provider-specific default value as stated in the java.security.KeyPairGenerator class or by the ""jdk.security.defaultKeySize"" system property if set.
JDK-8181048 (not public)?
",,,
https://www.oracle.com/java/technologies/javase/9-all-relnotes.html,Changes,"security-libs/java.security
??Collections use serialization filter to limit array sizes?
Deserialization of certain collection instances will cause arrays to be allocated. The ObjectInputFilter.checkInput() method is now called prior to allocation of these arrays. Deserializing instances of ArrayDeque"","" ArrayList"","" IdentityHashMap"","" PriorityQueue"","" java.util.concurrent.CopyOnWriteArrayList"","" and the immutable collections (as returned by List.of"","" Set.of"","" and Map.of) will call checkInput() with a FilterInfo instance whose serialClass() method returns Object[].class. Deserializing instances of HashMap"","" HashSet"","" Hashtable"","" and Properties will call checkInput() with a FilterInfo instance whose serialClass() method returns Map.Entry[].class. In both cases"","" the FilterInfo.arrayLength() method will return the actual length of the array to be allocated. The exact circumstances under which the serialization filter is called"","" and with what information"","" is subject to change in future releases.
JDK-8174109 (not public)
",,,
https://www.oracle.com/java/technologies/javase/9-all-relnotes.html,Changes,"security-libs/java.security
??Add warnings to keytool when using JKS and JCEKS?
When keytool is operating on a JKS or JCEKS keystore"","" a warning may be shown that the keystore uses a proprietary format and migrating to PKCS12 is recommended. The keytool's -importkeystore command is also updated so that it can convert a keystore from one type to another if the source and destination point to the same file.
JDK-8182879 (not public)
",,,
https://www.oracle.com/java/technologies/javase/9-all-relnotes.html,New Features,"other-libs/corba??Add Additional IDL Stub Type Checks to org.omg.CORBA.ORB::string_to_object Method
Applications that either explicitly or implicitly call org.omg.CORBA.ORB.string_to_object"","" and wish to ensure the integrity of the IDL stub type involved in the ORB::string_to_object call flow"","" should specify additional IDL stub type checking. This is an ""opt in"" feature and is not enabled by default.
To take advantage of the additional type checking"","" the list of valid IDL interface class names of IDL stub classes is configured by one of the following:


Specifying the security property com.sun.CORBA.ORBIorTypeCheckRegistryFilter located in the file conf/security/java.security in Java SE 9 or in jre/lib/security/java.security in Java SE 8 and earlier.


Specifying the system property com.sun.CORBA.ORBIorTypeCheckRegistryFilter with the list of classes. If the system property is set"","" its value overrides the corresponding property defined in the java.security configuration.


If the com.sun.CORBA.ORBIorTypeCheckRegistryFilter property is not set"","" the type checking is only performed against a set of class names of the IDL interface types corresponding to the built-in IDL stub classes.
JDK-8160104 (not public)
",,,
https://www.oracle.com/java/technologies/javase/9-all-relnotes.html#R9_0_1,New Features in OpenJDK 9,"security-libs/javax.net.ssl
??Open source the root certificates in Oracle's Java SE Root CA program?

The OpenJDK 9 binary for Linux x64 contains an empty cacerts keystore. This prevents TLS connections from being established because there are no Trusted Root Certificate Authorities installed. As a workaround for OpenJDK 9 binaries"","" users had to set the javax.net.ssl.trustStore System Property to use a different keystore.
""JEP 319: Root Certificates"" [1] addresses this problem by populating the cacerts keystore with a set of root certificates issued by the CAs of Oracle's Java SE Root CA Program. As a prerequisite"","" each CA must sign the Oracle Contributor Agreement (OCA) http://www.oracle.com/technical-resources/oracle-contributor-agreement.html"","" or an equivalent agreement"","" to grant Oracle the right to open-source their certificates.
[1] JDK-8191486
See JDK-8189131
",,,
https://www.oracle.com/java/technologies/javase/9-all-relnotes.html#R9_0_1,New Features,"security-libs/javax.net.ssl
??Added TLS session hash and extended master secret extension support?

Support has been added for the TLS session hash and extended master secret extension (RFC 7627) in JDK JSSE provider.  Note that in general"","" server certificate change is restricted if endpoint identification is not enabled and the previous handshake is a session-resumption abbreviated initial handshake"","" unless the identities represented by both certificates can be regarded as the same.  However"","" if the extension is enabled or negotiated"","" the server certificate changing restriction is not necessary and will be discarded accordingly.  In case of compatibility issues"","" an application may disable negotiation of this extension by setting the System Property jdk.tls.useExtendedMasterSecret to false in the JDK.   By setting the System Property jdk.tls.allowLegacyResumption to false"","" an application can reject abbreviated handshaking when the session hash and extended master secret extension is not negotiated.  By setting the System Property jdk.tls.allowLegacyMasterSecret to false"","" an application can reject connections that do not support the session hash and extended master secret extension.
See JDK-8148421
",,,
